cuenta_id_legacy;empresa_id_legacy;codigo_legacy;nombre_legacy;concepto_canonico;preferida
10070;266;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
10071;266;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
10072;266;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
10073;266;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
10074;266;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
10075;266;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
10076;266;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
10077;266;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
10078;266;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
10079;266;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
10080;266;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
10081;266;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
10082;266;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
10083;213;5014;COMISIONES MERCADO LIBRE;COMISIONES MERCADO LIBRE;1
10084;72;5051;Comisiones SGR;COMISIONES SGR;1
10085;23;5051;COMISIONES SGR;COMISIONES SGR;1
10086;263;4000;VENTAS;VENTAS;1
10087;263;5000;COMPRAS;COMPRAS;1
10088;263;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
10089;263;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
10090;263;5003;FLETES Y CORREO;FLETES Y CORREO;1
10091;263;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
10092;263;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
10093;263;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
10094;263;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
10095;263;5010;GASTOS GENERALES;GASTOS GENERALES;1
10096;263;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
10097;263;5012;CANON;CANON;1
10098;263;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
10099;263;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
10100;263;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
10101;263;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
10102;263;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
10103;263;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
10104;263;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
10105;263;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
10106;263;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
10107;263;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
10108;263;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
10109;263;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
10110;263;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
10111;263;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
10112;263;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
10113;263;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
10114;263;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
10115;263;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
10116;263;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
10117;263;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
10118;263;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
10119;263;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
10120;263;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
10121;263;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
10122;263;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
10123;263;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
10124;263;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
10125;263;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
10126;263;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
10127;263;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
10128;263;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
10129;263;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
10130;263;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
10131;263;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
10132;263;5051;BANCO HIPOTECARIO - COMISIONES CUENTA;BANCO HIPOTECARIO - COMISIONES CUENTA;1
10133;263;5040;BBVA FRANCES - COMISIONES BANCARIAS;BBVA FRANCES - COMISIONES BANCARIAS;1
10134;263;5052;COMISIONES SGR;COMISIONES SGR;1
10135;263;5014;COMISIONES MERCADOLIBRE;COMISIONES MERCADO LIBRE;1
10136;110;5051;COMISION SGR;COMISIONES SGR;1
10137;267;4000;VENTAS;VENTAS;1
10138;267;5000;COMPRAS;COMPRAS;1
10139;267;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
10140;267;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
10141;267;5003;FLETES Y CORREO;FLETES Y CORREO;1
10142;267;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
10143;267;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
10144;267;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
10145;267;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
10146;267;5010;GASTOS GENERALES;GASTOS GENERALES;1
10147;267;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
10148;267;5012;CANON;CANON;1
10149;267;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
10150;267;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
10151;267;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
10152;267;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
10153;267;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
10154;267;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
10155;267;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
10156;267;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
10157;267;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
10158;267;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
10159;267;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
10160;267;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
10161;267;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
10162;267;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
10163;267;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
10164;267;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
10165;267;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
10166;267;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
10167;267;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
10168;267;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
10169;267;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
10170;267;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
10171;267;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
10172;267;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
10173;267;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
10174;267;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
10175;267;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
10176;267;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
10177;267;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
10178;267;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
10179;267;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
10180;267;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
10181;267;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
10182;267;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
10183;267;5051;BANCO HIPOTECARIO - COMISIONES CUENTA;BANCO HIPOTECARIO - COMISIONES CUENTA;1
10184;267;5040;BBVA FRANCES - COMISIONES BANCARIAS;BBVA FRANCES - COMISIONES BANCARIAS;1
10185;267;5052;COMISIONES SGR;COMISIONES SGR;1
10186;267;5014;COMISIONES MERCADOLIBRE;COMISIONES MERCADO LIBRE;1
10187;94;5014;COMISION MERCADO LIBRE;COMISIONES MERCADO LIBRE;1
10188;268;4000;VENTAS;VENTAS;1
10189;268;5000;COMPRAS;COMPRAS;1
10190;268;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
10191;268;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
10192;268;5003;FLETES Y CORREO;FLETES Y CORREO;1
10193;268;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
10194;268;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
10195;268;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
10196;268;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
10197;268;5010;GASTOS GENERALES;GASTOS GENERALES;1
10198;268;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
10199;268;5012;CANON;CANON;1
10200;268;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
10201;268;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
10202;268;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
10203;268;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
10204;268;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
10205;268;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
10206;268;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
10207;268;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
10208;268;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
10209;268;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
10210;268;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
10211;268;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
10212;268;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
10213;268;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
10214;268;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
10215;268;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
10216;268;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
10217;268;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
10218;268;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
10219;268;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
10220;268;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
10221;268;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
10222;268;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
10223;268;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
10224;268;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
10225;268;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
10226;268;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
10227;268;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
10228;268;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
10229;268;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
10230;268;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
10231;268;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
10232;268;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
10233;268;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
10234;268;5051;BANCO HIPOTECARIO - COMISIONES CUENTA;BANCO HIPOTECARIO - COMISIONES CUENTA;1
10235;268;5040;BBVA FRANCES - COMISIONES BANCARIAS;BBVA FRANCES - COMISIONES BANCARIAS;1
10236;268;5014;COMISIONES MERCADOLIBRE;COMISIONES MERCADO LIBRE;1
10237;265;4000;VENTAS;VENTAS;1
10238;265;5000;COMPRAS;COMPRAS;1
10239;265;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
10240;265;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
10241;265;5003;FLETES Y CORREO;FLETES Y CORREO;1
10242;265;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
10243;265;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
10244;265;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
10245;265;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
10246;265;5010;GASTOS GENERALES;GASTOS GENERALES;1
10247;265;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
10248;265;5012;CANON;CANON;1
10249;265;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
10250;265;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
10251;265;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
10252;265;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
10253;265;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
10254;265;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
10255;265;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
10256;265;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
10257;265;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
10258;265;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
10259;265;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
10260;265;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
10261;265;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
10262;265;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
10263;265;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
10264;265;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
10265;265;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
10266;265;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
10267;265;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
10268;265;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
10269;265;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
10270;265;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
10271;265;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
10272;265;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
10273;265;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
10274;265;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
10275;265;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
10276;265;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
10277;265;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
10278;265;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
10279;265;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
10280;265;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
10281;265;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
10282;265;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
10283;265;5051;BANCO HIPOTECARIO - COMISIONES CUENTA;BANCO HIPOTECARIO - COMISIONES CUENTA;1
10284;265;5040;BBVA FRANCES - COMISIONES BANCARIAS;BBVA FRANCES - COMISIONES BANCARIAS;1
10285;265;5052;COMISIONES SGR;COMISIONES SGR;1
10286;265;5014;COMISIONES MERCADOLIBRE;COMISIONES MERCADO LIBRE;1
10287;110;5014;COMISIONES MERCADO LIBRE;COMISIONES MERCADO LIBRE;1
10288;48;5014;COMISION MERCADO LIBRE;COMISIONES MERCADO LIBRE;1
10289;256;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
10290;261;4000;VENTAS;VENTAS;1
10291;261;5000;COMPRAS;COMPRAS;1
10292;261;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
10293;261;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
10294;261;5003;FLETES Y CORREO;FLETES Y CORREO;1
10295;261;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
10296;261;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
10297;261;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
10298;261;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
10299;261;5010;GASTOS GENERALES;GASTOS GENERALES;1
10300;261;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
10301;261;5012;CANON;CANON;1
10302;261;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
10303;261;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
10304;261;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
10305;261;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
10306;261;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
10307;261;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
10308;261;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
10309;261;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
10310;261;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
10311;261;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
10312;261;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
10313;261;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
10314;261;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
10315;261;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
10316;261;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
10317;261;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
10318;261;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
10319;261;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
10320;261;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
10321;261;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
10322;261;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
10323;261;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
10324;261;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
10325;261;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
10326;261;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
10327;261;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
10328;261;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
10329;261;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
